event_id,batch_id,split,light_kelvin,label_raw,label_canonical,class_label,class_id,analyte,level,source_zip,frames_total,frames_used,frames_skipped,frame_errors,leukocytes_h,leukocytes_s,leukocytes_v,nitrite_h,nitrite_s,nitrite_v,urobilinogen_h,urobilinogen_s,urobilinogen_v,protein_h,protein_s,protein_v,ph_h,ph_s,ph_v,blood_h,blood_s,blood_v,specific_gravity_h,specific_gravity_s,specific_gravity_v,ketone_h,ketone_s,ketone_v,bilirubin_h,bilirubin_s,bilirubin_v,glucose_h,glucose_s,glucose_v
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,Leukocytes:Small 70,Leukocytes:Small 70,,,Leukocytes,Small 70,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,157.207199,0.032911,0.6784,59.1488,0.117749,0.657722,249.650406,0.030467,0.704949,238.369598,0.216166,0.982326,272.798401,0.199652,0.654809,278.394409,0.291173,0.600202,239.975998,0.187283,0.525735,248.902405,0.258458,0.87371,248.726395,0.226202,0.878245,88.2584,0.300427,0.649095
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,Nitrite:Positive,Nitrite:Positive,,,Nitrite,Positive,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,157.207199,0.032911,0.6784,59.1488,0.117749,0.657722,249.650406,0.030467,0.704949,238.369598,0.216166,0.982326,272.798401,0.199652,0.654809,278.394409,0.291173,0.600202,239.975998,0.187283,0.525735,248.902405,0.258458,0.87371,248.726395,0.226202,0.878245,88.2584,0.300427,0.649095
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,Urobilinogen:16,Urobilinogen:16,,,Urobilinogen,16,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,157.207199,0.032911,0.6784,59.1488,0.117749,0.657722,249.650406,0.030467,0.704949,238.369598,0.216166,0.982326,272.798401,0.199652,0.654809,278.394409,0.291173,0.600202,239.975998,0.187283,0.525735,248.902405,0.258458,0.87371,248.726395,0.226202,0.878245,88.2584,0.300427,0.649095
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,Protein:>=20.0,Protein:>=20.0,,,Protein,>=20.0,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,157.207199,0.032911,0.6784,59.1488,0.117749,0.657722,249.650406,0.030467,0.704949,238.369598,0.216166,0.982326,272.798401,0.199652,0.654809,278.394409,0.291173,0.600202,239.975998,0.187283,0.525735,248.902405,0.258458,0.87371,248.726395,0.226202,0.878245,88.2584,0.300427,0.649095
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,pH:8.5,pH:8.5,,,pH,8.5,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,157.207199,0.032911,0.6784,59.1488,0.117749,0.657722,249.650406,0.030467,0.704949,238.369598,0.216166,0.982326,272.798401,0.199652,0.654809,278.394409,0.291173,0.600202,239.975998,0.187283,0.525735,248.902405,0.258458,0.87371,248.726395,0.226202,0.878245,88.2584,0.300427,0.649095
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,Blood:Non-hemolyzed 10,Blood:Non-hemolyzed 10,,,Blood,Non-hemolyzed 10,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,157.207199,0.032911,0.6784,59.1488,0.117749,0.657722,249.650406,0.030467,0.704949,238.369598,0.216166,0.982326,272.798401,0.199652,0.654809,278.394409,0.291173,0.600202,239.975998,0.187283,0.525735,248.902405,0.258458,0.87371,248.726395,0.226202,0.878245,88.2584,0.300427,0.649095
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,Specific Gravity:1.005,Specific Gravity:1.005,,,Specific Gravity,1.005,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,157.207199,0.032911,0.6784,59.1488,0.117749,0.657722,249.650406,0.030467,0.704949,238.369598,0.216166,0.982326,272.798401,0.199652,0.654809,278.394409,0.291173,0.600202,239.975998,0.187283,0.525735,248.902405,0.258458,0.87371,248.726395,0.226202,0.878245,88.2584,0.300427,0.649095
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,Ketone:Small 1.5,Ketone:Small 1.5,,,Ketone,Small 1.5,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,157.207199,0.032911,0.6784,59.1488,0.117749,0.657722,249.650406,0.030467,0.704949,238.369598,0.216166,0.982326,272.798401,0.199652,0.654809,278.394409,0.291173,0.600202,239.975998,0.187283,0.525735,248.902405,0.258458,0.87371,248.726395,0.226202,0.878245,88.2584,0.300427,0.649095
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,Bilirubin:Large 100,Bilirubin:Large 100,,,Bilirubin,Large 100,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,157.207199,0.032911,0.6784,59.1488,0.117749,0.657722,249.650406,0.030467,0.704949,238.369598,0.216166,0.982326,272.798401,0.199652,0.654809,278.394409,0.291173,0.600202,239.975998,0.187283,0.525735,248.902405,0.258458,0.87371,248.726395,0.226202,0.878245,88.2584,0.300427,0.649095
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,Glucose:30 ++,Glucose:30 ++,,,Glucose,30 ++,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,157.207199,0.032911,0.6784,59.1488,0.117749,0.657722,249.650406,0.030467,0.704949,238.369598,0.216166,0.982326,272.798401,0.199652,0.654809,278.394409,0.291173,0.600202,239.975998,0.187283,0.525735,248.902405,0.258458,0.87371,248.726395,0.226202,0.878245,88.2584,0.300427,0.649095
